ad_archive_id,ad_creative_bodies
929379795548737,"Зошто да гласаме за ДЕМОКРАТИ!

ДЕМОКРАТИ се партија која не произлегува и нема ништо заедничко со СДС, ДУИ и ДПНЕ- злосторнички здруженија кои гледаме до каде ја доведоа државата и сите нас заедно. До дното!

ДЕМОКРАТИ се против и први организираа протести против 78% покачување на функционерските плати и ги поддржаа пензионерите за линеарно покачување на  пензиите и да нема пензија под износот на минималната плата!

ДЕМОКРАТИ ги поддржуваат студентите во нивните барања за подобар студентски стандард. Навремена исплата на стипендиите, средствата за оброк, условите за домување да се врвни, пријатни, топли со интернет и се што им треба за одржување на хигиената. Образованието да е бесплатно и да има задолжителна пракса, на дипломираните да им се нуди работа веднаш! И да се нуди преквалификација и доквалификација со цел поголема конкурентност на пазарот на труд.

ДЕМОКРАТИ протестираа рамо до рамо со болните кои немаа  лекови, против состојбите на Онкологија и против трговците со човековото здравје, против нехуманиот третман на лицата со дијабет и пациентите со ретки болести..

ДЕМОКРАТИ се залагаат за зголемување на социјалните трансфери за лицата со попреченост и за оние во ризик од сиромаштија. Но се и за ревизија на списоците на примателите на социјална помош на кои треба да им се понудат и да се стават во програми за вработување..

ДЕМОКРАТИ се за развој на земјоделието и производство прво на сите земјоделски култури на македонската почва па потоа да се увезува од надвор..

ДЕМОКРАТИ бара да се збогати позитивната листа на лекови, срамота и грев е граѓаните да се лекуваат со застарени генерации на лекови брз малку 15 години. Се залагаат за државна фармацевтска компанија и клинички центри во повеќе градови од државата, не мегаломански туку адекватни на потребите на бројот на население..

ДЕМОКРАТИ се за ЕУ и НАТО и за развој на односите со САД и со останатиот напреден свет. Како мала држава без сопствени ресурсни богатства, треба да одржуваме добри односи со сите на подеднаква дистанца..

ДЕМОКРАТИ се залагаат односите со Бугарија да се засноваат врз база на взаемен респект и реципроцитет. 

ДЕМОКРАТИ  се залагаат за владеење на правото. Да не застаруваат кривичните дела направени од високопрофилирани функционери. Веднаш да се испита имотот на обвинители и судии и да се конфискува се што не е заработено на легален начин. Лице со кривична да не може да се бави со политика..

ДЕМОКРАТИ се Новото лице и опција на политичката сцена. 

На парламентарните избори ќе оди сама, откако на повеќемесечниот повик за организирање Фронт за спас на Македонија, (Фронт кој ќе се бори против злосторничкото здружение на СДС-ДПНЕ-ДУИ) не се пријави ниту една од македонските ,,патриотски” партии Левица, Знам, Интегра, Глас за Македонија, Македонски концепт..очигледно не мислат дека состојбите се дојдени до таму дека треба државата буквално да ја спасиме од ненародната власт и од  криминализираните злосторнички здруженија СДС, ДУИ и ДПНЕ.

Затоа ДЕМОКРАТИ се во коалиција со народот и Фронтот за спас на Македонија, кој Фронт има моќ да ја спаси Македонија од злосторничките криминални здруженија и нивните злосторнички банди! 

ПРИДРУЖЕТЕ НИ СЕ ЗА СПАС НА МАКЕДОНИЈА! 

Македонија вечна и вековита!"
1602001287215398,"💬 ,,Ние ги учиме студентите да читаат закони, и се прашуваш кој ги прави законите? Законотворците ни се...Еве сега да ти речам да наброј ми пет пратеника дали ќе текне. И си викам па зошто такви луѓе да ни ги прават законите, подобро ние да ги правиме, дај да влеземе ние внатре ""

🔸 Претседателот на #Левица проф. д-р Димитар Апасиев на 'Сител Поткаст'"
422896030250444,"ЈКП ВОДОВОД НАПЛАЌА ЗА ОДВЕДУВАЊЕ НА ФЕКАЛНИ ВОДИ ВО КАНАЛСКА МРЕЖА

ЈКП Водовод со допис призна дека каналите наменети за атмосферски води ги сметаат за вид на канализациона мрежа со што дефакто здравјето на голем дел жители на Општина Илинден се става во опасност! 

Каналските мрежи во Општина Илинден, иако се наменети исклучиво за одведување на атмосферските води, благодарение на минатото раководство на ДПМНЕ, кое го започна овој проект, и сегашното кое го продолжува, ги става жителите во опасност од разни болести поради фекалиите што се шират на отворен простор.

Освен што здравјето на жителите се става во опасност, видно од документот, на 1184 семејства им се наплаќа за непостоечка услуга бидејќи фекалните води од корисниците се носат во каналската мрежа што служи за заштита од поплави.

Со ова ДПМНЕ покажува дека се исти како СДС кои на граѓаните наплаќаат за непостоечки услуги, на пример СДС преку регулаторна комисија за пристап до мрежа во сметките за електрична енергија, а ДПМНЕ преку ЈКП Водовод за канализација во непостоечка канализациона мрежа!"
2070252356681949,"Anketë e re: VLEN-i në epërsi të madhe

https://alfax.mk/ankete-e-re-vlen-i-ne-epersi-te-madhe/"
7483376685062074,"‼️ Постојат два блока или две групи на политички партии, од една страна се ВМРО-ДПМНЕ и Левица, а од другата страна се сите останати кои што веруваат во европска интеграција. ДПМНЕ имаше многу пати можност да покаже на дело дали е за Европска Унија или не. 

‼️ Направија сè од себе да не влеземе во НАТО, дадоа се од себе да не се усвојат уставните измени за францускиот предлог. Така што кој е на зборови а кој на дела покажува праксата."
952912426456843,"Оцрнување, етикети и подмолни напади. Речиси кај сите поголеми партии, нотирани се практики за оцрнување на политичките опоненти и напади на личноста. 

Прочитајте со какви етикети се расфрлаат политичарите, но и кои политички партии најмногу шират штетни наративи - целото истражување е достапно 👇
https://respublica.edu.mk/stetna/stetna-vtor-izveshtaj/"
417966807376912,"Anketa e fundit e IPIS: Koalicioni VLEN dyfish më i fortë se BDI dhe të tjerët

https://alfax.mk/anketa-e-fundit-e-ipis-koalicioni-vlen-dyfish-me-i-forte-se-bdi-dhe-te-tjeret/"
416403377558834,"Еден од фронтмените на политичката партија Левица во Аеродром и Скопје, Дарко Масларковски, на социјалните мрежи објави дека ја напушта партијата, а во Советот на општина Аеродром ќе продолжи да делува независно."
386369447461230,"Еден од фронтмените на политичката партија Левица во Аеродром и Скопје, Дарко Масларковски, на социјалните мрежи објави дека ја напушта партијата, а во Советот на општина Аеродром ќе продолжи да делува независно."
433636585668796,"✋Се зголемува штетната партиска реторика. На прсти можат да се избројат партиите што воопшто не користеле штетни наративи во ноември и декември 2023. 

📈Растот на штетните наративи се совпадна со периодот на подготовки за формирање на таканаречената техничка влада којашто треба да ги спроведе изборите закажани за мај 2024 година.

Прочитајте го целото истражување:

https://respublica.edu.mk/stetna/stetna-vtor-izveshtaj/"
785981946193583,"✋Се зголемува штетната партиска реторика. На прсти можат да се избројат партиите што воопшто не користеле штетни наративи во ноември и декември 2023. 

📈Растот на штетните наративи се совпадна со периодот на подготовки за формирање на таканаречената техничка влада којашто треба да ги спроведе изборите закажани за мај 2024 година.

Прочитајте го целото истражување:

https://respublica.edu.mk/stetna/stetna-vtor-izveshtaj/"
420639120489146,"✋Се зголемува штетната партиска реторика. На прсти можат да се избројат партиите што воопшто не користеле штетни наративи во ноември и декември 2023. 

📈Растот на штетните наративи се совпадна со периодот на подготовки за формирање на таканаречената техничка влада којашто треба да ги спроведе изборите закажани за мај 2024 година.

Прочитајте го целото истражување:

https://respublica.edu.mk/stetna/stetna-vtor-izveshtaj/"
671622425184262,"🗣 ПРОМОЦИЈА на вториот видео-спот од предкампањата „Потпиши се за Ванковска“ ✍️

#ПотпишиСеЗаВанковска
#БорбатаПочнуваСега
#ВанковскаЗаПретседател
#ЦрвениотБран"
1763782434447268,"ПОТПИШИ СЕ ЗА ВАНКОВСКА ВО ГЕВГЕЛИЈА❗❗❗

🔴 Со професорката Ванковска, Македонија за прв пат има достојна опција за претседател на државата. Вистински левичар, анти-империјалистички и промакедонски настроен, а не ко досегашните слуги на странски и домашни елити за кои само Запад е страна на светот, за кои странските интереси се побитни од македонските и кои нивната антимакедонска политика ни ја продаваат ко прогрес и европеизација.

📣 Арно ама за да може Biljana Vankovska да ја трча претседателската трка и да ги штити нашите интереси мора и ние да дадеме свој придонес. Мора прво да собереме 10 000 потписи на ниво на Македонија.

⚠️ Потписи за Гевгелија, Богданци и Дојран се собираат во подрачната канцеларија на ДИК во Гевгелиј на ул. Маршал Тито, наспроти Зружението на пензионери во Гевгелија. Канцеларијата на ДИК работи од 08.00ч до 20.00ч, а работи и за време на викенд.

Јас мојата должност ја исполнив. Дадов потпис за Ванковска. Дојдете потпишете се и вие.

#ПотпишиСеЗаВанковска
#БорбатаПочнуваСега
#ВанковскаЗаПретседател
#ЦрвениотБран"
775270857816288,"ПОТПИШИ СЕ ЗА ВАНКОВСКА!

Од денес официјално почнува собирањето потписи за претседателскиот кандидат на Левица - проф. Билјана ВАНКОВСКА!

✅️Сите жители на Струга и Вевчани својот потпис можат да го дадат во подрачното одделение на ДИК во Струга (кај СНЕСПА, поранешна СОК банка). Канцелариите на ДИК работат секој ден од 08 до 20 часот (вклучително и за ВИКЕНДИ). 

Потребно е да понесете со вас само ЛИЧНА карта, а потпишувањето е бесплатно.

Проф. Ванковска е истакнат противник на сите анти-македонски договори, почнувајќи од Рамковниот договор, преку Преспански договор до Договорот за бугаризација и токму таков кандидат заслужува масовна ПОДДРШКА!

🚩Потписот за Ванковска е потпис за спас на суверенитетот на Републиката! Затоа што Македонија е се' што немаме!

*Адреса: Пролетерски бригади бр. 62, Струга

#потпишисезаванковска 
#борбатапочнувасега"
941822387313413,"БОРБАТА ПОЧНУВА СЕГА - ПОТПИШИ СЕ ЗА ВАНКОВСКА!

Поддршката за кандидатурата на проф. д-р Билјана Ванковска претставува почеток на борбата која ја започнавме. Борба со која што конечно ќе ја вратиме Македонија во рацете на народот. Вашиот ПОТПИС за поддршка можете да го дадете во подрачните канцеларии на ДИК во вашата општина, кои се отворени СЕКОЈ ДЕН (вклучително и викенд) од 08:00 до 20:00 часот. 

📣Во продолжение се точните локации на дел од подрачните канцеларии на ДИК:
 
📍За жителите на општините ШТИП и КАРБИНЦИ: ул.„Васил Главинов"" 4Б Штип (во самата Општина, трет кат, соба бр. 304);

📍За жителите на општините ВЕЛЕС, ЧАШКА и ГРАДСКО: ул. „Панко Брашнар"" бр. 1, Велес ( во самата Општина, влезот на Катастар, канцеларија бр.23)

📍За жителите на општините СВЕТИ НИКОЛЕ и ЛОЗОВО: ул.„Плоштад Илинден"" бб, Свети Николе (во самата Општина, канцеларија бр.7).

Борбата почнува СЕГА - да ја срушиме безалтернативноста!
#ПотпишиСеЗаВанковска
#БорбатаПочнуваСега
#ВанковскаЗаПретседател
#ЦрвениотБран"
1392923228252576,"Во подрачното одделение на ДИК во Прилеп ќе се собираат потписи за поддршка на кандидатурата на проф. д-р Билјана Ванковска од граѓаните на општините Прилеп, Долнени и Кривогаштани.

Локација: поранешен објект на Општина Прилеп, во главниот влез, прва канцеларија лево.
Адреса: ул. Питу Гули бр.2 Прилеп"
1443700759561583,"Почитувани членови и симпатизери

Ве известуваме дека започнат е процесот на собирање потписи за професорката Билјана Ванковска за претседателски кандидат.

Со вас треба да понесете само лична карта или пасош.

Работното време е секој ден од 08:00 - 20:00 часот вклучувајќи и сабота и недела.

Да го дадеме потписот за Билјана Ванковска

Да го дадеме потписот за спас на татковината

#ВоБорба"
379116754906725,"КАКО ДА СЕ ПОТПИШЕТЕ ЗА ВАНКОВСКА - ПРЕТСЕДАТЕЛСКИ КАНДИДАТ НА ЛЕВИЦА 

Рокот за собирање потписи за кандитатура за Претседателски избори 2024 година започнува денес, 23-ти февруари и завршува на 8-ми март.а процедурата е следна:
РАБОТНО ВРЕМЕ НА КАНЦЕЛАРИИТЕ НА ДИК: Од понеделник до недела (секој ден вклучувајќи викенд) од 08:00 до 20:00 часот.
1. Понесете важечки ЛИЧЕН ДОКУМЕНТ (лична карта или пасош, може и без “Северна“ чиј рок не е истечен),
2. ОТИДЕТЕ ДО НАЈБЛИСКАТА Општинска Изборна Комисија - за Карпош, тоа е објектот на Урбана Заедница “Пецо Божиновски - Кочо“ на ул. Стрезово број 7, во Козле, (во улицата веднаш под Германската амбасада, до спортско игралиште во СУГС ""Лазар Танев"", угостителско )
Локација:
https://maps.app.goo.gl/jWp3VLXZg7nMcuVo9 
3. ИЗВЕСТЕТЕ ГИ ВРАБОТЕНИТЕ ВО ОИК дека сакате да се потпишете на Образецот за собирање на потписи за предлагање на кандидат за Претседател на Република Македонија за Биљана Ванковска,
4. Покажете го својот документ за идентификација и ВНЕСЕТЕ го своето име, презиме, матичен број и потпис на образецот.

ЈА ПОДДРЖАВТЕ ЗАЕДНИЧКАТА БОРБА ЗА ПОДОБРО УТРЕ! 🚩"
1626058018223216,"БОРБАТА ПОЧНУВА СЕГА - ПОТПИШИ СЕ ЗА ВАНКОВСКА!

🇲🇰Поддршката за кандидатурата на проф. д-р Билјана Ванковска претставува почеток на борбата која ја започнавме. Борба со која што конечно ќе ја вратиме Македонија во рацете на народот. 

Вчера и официјално започна рокот за собирање на потписи за кандидатура на проф. д-р Билјана Ванковска, кој ќе трае до 8 Март (Петок). Вашиот потпис за поддршка можете да го дадете во подрачните канцеларии на ДИК во вашата општина, кои се отворени секој ден (вклучително и викенд) од 08:00 до 20:00 часот. 

📣За сите жители во реонот на градот Скопје, во продолжение се точните локации на подрачните канцеларии на ДИК: 

📍За жителите на општините ЦЕНТАР и АЕРОДРОМ: Адреса: ул. „Михаил Цоков"" бр. 1, нас. Дебар маало, О. Центар (барака бр.1 во самата Општина);

📍За жителите на општините КАРПОШ и ЃОРЧЕ ПЕТРОВ: Адреса: ул. „Стрезово"" бр.7 нас. Козле ( барака до средно угостителско училиште „Лазар Танев“)

📍За жителите на општините КИСЕЛА ВОДА, СТУДЕНИЧАНИ,ЗЕЛЕНИКОВО и СОПИШТЕ: ул. „Петар Дељан"" 17, нас. Кисела Вода ( барака бр. 9, канцеларија бр.20, во самата Општина);

📍За жителите на општините ГАЗИ БАБА, ИЛИНДЕН и ПЕТРОВЕЦ: ул. „Архимедова"" 2, нас. Автокоманда ( првата барака од лева страна кога ќе се влезе на главниот влез наспроти х. Континентал, канцеларија 7);

📍За жителите на општините БУТЕЛ, ЧУЧЕР САНДЕВО, ЧАИР и ШУТО ОРИЗАРИ: Адреса: „Бутелска“ бб Скопје, нас. Бутел (бараката помеѓу полициската станица во Бутел и црквата Св. Јован).

Борбата почнува СЕГА - да ја срушиме безалтернативноста!

#ПотпишиСеЗаВанковска
#БорбатаПочнуваСега
#ВанковскаЗаПретседател
#ЦрвениотБран"
1808823189618855,"#ПотпишиСеЗаВанковска
#БорбатаПочнуваСега
#ВанковскаЗаПретседател
#ЦрвениотБран"
924638305590238,"СПАСОВСКИ ТРЕБА КРИВИЧНО ДА ОДГОВАРА - НОСИМЕ ЗАКОНИ НА ОСНОВА НА ТОАЛЕТНАТА ХАРТИЈА Т.Н. ,,ПРЕСПАНСКИ ДОГОВОР""

🔸️ Претседателот на #Левица проф. д-р Димитар Апасиев за продолжување на рокот за важноста на документите со Република Македонија:

💬 ,,Тука станува збор за еден изнуден закон којшто реалноста ни го изнуди, но за којшто сметам дека не го дава она што го сакаме како конечно решение - бидејќи ниту власта, ниту најголемата опозициска партија не изнедрија системско решение за овој проблем. Имено, продолжувањето на рокот од февруари до декември не го решава прашањето. Впрочем, слушајте ми го зборот, во декември и ваков закон ќе треба да носиме повторно, затоа што нема да го решите проблемот. 

Решение на овој проблем е бришење на членот 5 од Законот за измена на Законот за безбедност на сообраќајот на патиштата, односно за возачките дозволи.  

Ние носиме некои измени на закони и подзаконски акти врз основа на непостоечки закони, врз основа на тоалетна хартија.""

#ЛевицаОдПарламент"
3593778017563269,"НЕВЛАДИНИТЕ ОРГАНИЗАЦИИ (НГО-а) СЕ ПИЈАВИЦИ КОИ ЦИЦААТ ЈАВНИ ПАРИ ЗА ДА ШИРАТ ЗАПАДНА ПРОПАГАНДА❗️

Обраќање на Реџеп Исмаил-Хактан, советник во Советот на град Скопје од редовите на Левица.

Не е доволно тоа што во реализацијата на секоја програма и активност на Град Скопје се вмешани т.н. невладини организации, па Градот, односно Секторот за меѓународна соработка на Советот му предлага посебна “ПРЕДЛОГ-ПРОГРАМА ЗА СОРАБОТКА СО НЕВЛАДИНИ ОРГАНИЗАЦИИ И ФОНДАЦИИ“⁉️

#десороидизација"
